airport_id,name,city,country,iata,icao,timezone,dst,tz_database_time_zone,type,source,lat/lon
3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,-5,A,America/New_York,airport,OurAirports,"42.94049835, -78.73220062"
3821,Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY,-5,A,America/New_York,airport,OurAirports,"41.4333992004, -82.6522979736"
3822,Snohomish County (Paine Field) Airport,Everett,United States,PAE,KPAE,-8,A,America/Los_Angeles,airport,OurAirports,"47.90629959, -122.2819977"
3823,Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO,-7,A,America/Denver,airport,OurAirports,"43.043598, -115.872002"
3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,-7,A,America/Denver,airport,OurAirports,"37.70100021362305, -113.0989990234375"
3825,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,-5,A,America/New_York,airport,OurAirports,"41.9388999939, -72.68319702149999"
3826,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,-6,A,America/Chicago,airport,OurAirports,"26.17580032, -98.23860168"
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,United States,NGU,KNGU,-5,A,America/New_York,airport,OurAirports,"36.93759918, -76.28929901"
3828,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF,-5,A,America/New_York,airport,OurAirports,"42.19400024, -72.53479767"
3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,-6,A,America/Chicago,airport,OurAirports,"33.66360092163086, -101.822998046875"
3830,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,-6,A,America/Chicago,airport,OurAirports,"41.97859955, -87.90480042"
3831,Boca Raton Airport,Boca Raton,United States,BCT,KBCT,-5,A,America/New_York,airport,OurAirports,"26.3784999847, -80.1076965332"
3832,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,-9,A,America/Anchorage,airport,OurAirports,"64.81510162, -147.8560028"
3833,Quantico MCAF /Turner field,Quantico,United States,NYG,KNYG,-5,A,America/New_York,airport,OurAirports,"38.50170135, -77.30529785"
3834,Cannon Air Force Base,Clovis,United States,CVS,KCVS,-7,A,America/Denver,airport,OurAirports,"34.3828010559, -103.321998596"
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,NGF,PHNG,-10,A,Pacific/Honolulu,airport,OurAirports,"21.4505004883, -157.768005371"
3836,Offutt Air Force Base,Omaha,United States,OFF,KOFF,-6,A,America/Chicago,airport,OurAirports,"41.118301391602, -95.912498474121"
3837,Gulkana Airport,Gulkana,United States,GKN,PAGK,-9,A,America/Anchorage,airport,OurAirports,"62.1548996, -145.4570007"
3838,Watertown International Airport,Watertown,United States,ART,KART,-5,A,America/New_York,airport,OurAirports,"43.99190139770508, -76.02169799804688"
3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,-8,A,America/Los_Angeles,airport,OurAirports,"33.8297004699707, -116.50700378417969"
3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,-6,A,America/Chicago,airport,OurAirports,"35.219398498535156, -101.70600128173828"
3841,Fort Dodge Regional Airport,Fort Dodge,United States,FOD,KFOD,-6,A,America/Chicago,airport,OurAirports,"42.55149841, -94.19259644"
3842,Barksdale Air Force Base,Shreveport,United States,BAD,KBAD,-6,A,America/Chicago,airport,OurAirports,"32.5018005371, -93.6626968384"
3843,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,-6,A,America/Chicago,airport,OurAirports,"38.950901031499995, -95.66359710690001"
3844,Cotulla-La Salle County Airport,Cotulla,United States,COT,KCOT,-6,A,America/Chicago,airport,OurAirports,"28.45669937, -99.22029877"
3845,Wilmington International Airport,Wilmington,United States,ILM,KILM,-5,A,America/New_York,airport,OurAirports,"34.270599365234375, -77.90260314941406"
3846,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,United States,BTR,KBTR,-6,A,America/Chicago,airport,OurAirports,"30.53319931, -91.14959717"
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,-6,A,America/Chicago,airport,OurAirports,"32.35409927368164, -95.40239715576172"
3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,-5,A,America/New_York,airport,OurAirports,"39.17539978, -76.66829681"
3850,Hobart Regional Airport,Hobart,United States,HBR,KHBR,-6,A,America/Chicago,airport,OurAirports,"34.991317, -99.051313"
3851,Lanai Airport,Lanai,United States,LNY,PHNY,-10,N,Pacific/Honolulu,airport,OurAirports,"20.785600662231445, -156.9510040283203"
3852,Alexandria International Airport,Alexandria,United States,AEX,KAEX,-6,A,America/Chicago,airport,OurAirports,"31.32740020751953, -92.54979705810547"
3853,Condron Army Air Field,White Sands,United States,WSD,KWSD,-7,A,America/Denver,airport,OurAirports,"32.34149933, -106.4029999"
3854,Cold Bay Airport,Cold Bay,United States,CDB,PACD,-9,A,America/Anchorage,airport,OurAirports,"55.20610046386719, -162.72500610351562"
3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,-6,A,America/Chicago,airport,OurAirports,"36.19839859008789, -95.88809967041016"
3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,-9,A,America/Anchorage,airport,OurAirports,"57.04710006713867, -135.36199951171875"
3857,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,-5,A,America/New_York,airport,OurAirports,"40.79520035, -73.10019684"
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,-6,A,America/Chicago,airport,OurAirports,"44.881999969499994, -93.22180175780001"
3859,New Castle Airport,Wilmington,United States,ILG,KILG,-5,A,America/New_York,airport,OurAirports,"39.67869949, -75.60649872"
3860,Unalaska Airport,Unalaska,United States,DUT,PADU,-9,A,America/Anchorage,airport,OurAirports,"53.900100708, -166.544006348"
3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,-6,A,America/Chicago,airport,OurAirports,"29.99340057373047, -90.25800323486328"
3862,Portland International Jetport Airport,Portland,United States,PWM,KPWM,-5,A,America/New_York,airport,OurAirports,"43.64619827, -70.30930328"
3863,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,-6,A,America/Chicago,airport,OurAirports,"35.39310073852539, -97.60070037841797"
3864,Albany International Airport,Albany,United States,ALB,KALB,-5,A,America/New_York,airport,OurAirports,"42.74829864501953, -73.80169677734375"
3865,Valdez Pioneer Field,Valdez,United States,VDZ,PAVD,-9,A,America/Anchorage,airport,OurAirports,"61.13389969, -146.2480011"
3866,Langley Air Force Base,Hampton,United States,LFI,KLFI,-5,A,America/New_York,airport,OurAirports,"37.082901001, -76.360496521"
3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,-8,A,America/Los_Angeles,airport,OurAirports,"33.67570114, -117.8679962"
3868,Columbus Air Force Base,Colombus,United States,CBM,KCBM,-6,A,America/Chicago,airport,OurAirports,"33.6437988281, -88.44380187990001"
3869,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,-5,A,America/New_York,airport,OurAirports,"25.6478996277, -80.432800293"
3870,Oceana NAS,Oceana,United States,NTU,KNTU,-5,A,America/New_York,airport,OurAirports,"36.8207016, -76.03350067"
3871,Grissom Air Reserve Base,Peru,United States,GUS,KGUS,-5,A,America/New_York,airport,OurAirports,"40.648101806599996, -86.1520996094"
3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,-7,A,America/Denver,airport,OurAirports,"42.90800095, -106.4639969"
3873,Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS,-6,A,America/Chicago,airport,OurAirports,"30.4832, -86.525398"
3874,Craig Field,Selma,United States,SEM,KSEM,-6,A,America/Chicago,airport,OurAirports,"32.343898773193, -86.987800598145"
3875,Key West International Airport,Key West,United States,EYW,KEYW,-5,A,America/New_York,airport,OurAirports,"24.556100845336914, -81.75959777832031"
3876,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,-5,A,America/New_York,airport,OurAirports,"35.2140007019043, -80.94309997558594"
3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,-8,A,America/Los_Angeles,airport,OurAirports,"36.08010101, -115.1520004"
3878,Orlando International Airport,Orlando,United States,MCO,KMCO,-5,A,America/New_York,airport,OurAirports,"28.429399490356445, -81.30899810791016"
3879,Florence Regional Airport,Florence,United States,FLO,KFLO,-5,A,America/New_York,airport,OurAirports,"34.18539810180664, -79.7238998413086"
3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,-7,A,America/Denver,airport,OurAirports,"47.48199844, -111.3710022"
3881,Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG,-5,A,America/New_York,airport,OurAirports,"41.26070023, -80.67910004"
3882,Ladd AAF Airfield,Fort Wainwright,United States,FBK,PAFB,-9,A,America/Anchorage,airport,OurAirports,"64.83750153, -147.6139984"
3883,Mc Minnville Municipal Airport,Mackminnville,United States,MMV,KMMV,-8,A,America/Los_Angeles,airport,OurAirports,"45.19440079, -123.1360016"
3884,Robins Air Force Base,Macon,United States,WRB,KWRB,-5,A,America/New_York,airport,OurAirports,"32.6400985718, -83.5919036865"
3885,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,7,U,Asia/Bangkok,airport,OurAirports,"13.681099891662598, 100.74700164794922"
3886,Naha Airport,Naha,Indonesia,NAH,WAMH,8,N,Asia/Makassar,airport,OurAirports,"3.6832098960876465, 125.52799987792969"
3887,Andi Jemma Airport,Masamba,Indonesia,\N,WAWM,8,N,Asia/Makassar,airport,OurAirports,"-2.558039903640747, 120.3239974975586"
3888,Soroako Airport,Soroako,Indonesia,\N,WAWS,8,N,Asia/Makassar,airport,OurAirports,"-2.5311999320983887, 121.35800170898438"
3889,Pongtiku Airport,Makale,Indonesia,TTR,WAWT,8,N,Asia/Makassar,airport,OurAirports,"-3.0447399616241, 119.82199859619"
3890,Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,8,N,Asia/Makassar,airport,OurAirports,"-4.081610202789307, 122.41799926757812"
3891,Maimun Saleh Airport,Sabang,Indonesia,SBG,WITB,7,N,Asia/Jakarta,airport,OurAirports,"5.87412977219, 95.33969879150001"
3892,Cibeureum Airport,Tasikmalaya,Indonesia,\N,WICM,7,N,Asia/Jakarta,airport,OurAirports,"-7.346600055690001, 108.246002197"
3893,Iswahyudi Airport,Madiun,Indonesia,\N,WARI,7,N,Asia/Jakarta,airport,OurAirports,"-7.615769863128662, 111.43399810791016"
3894,Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,7,N,Asia/Jakarta,airport,OurAirports,"-7.926559925079999, 112.714996338"
3895,Budiarto Airport,Tangerang,Indonesia,\N,WICB,7,N,Asia/Jakarta,airport,OurAirports,"-6.293169975280001, 106.569999695"
3896,Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,7,N,Asia/Jakarta,airport,OurAirports,"-6.900629997253418, 107.57599639892578"
3897,Penggung Airport,Cirebon,Indonesia,CBN,WICD,7,N,Asia/Jakarta,airport,OurAirports,"-6.756140232090001, 108.540000916"
3898,Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,7,N,Asia/Jakarta,airport,OurAirports,"-7.788179874420166, 110.43199920654297"
3899,Tunggul Wulung Airport,Cilacap,Indonesia,CXP,WIHL,7,N,Asia/Jakarta,airport,OurAirports,"-7.645060062410001, 109.033996582"
3900,Pondok Cabe Air Base,Jakarta,Indonesia,PCB,WIHP,7,N,Asia/Jakarta,airport,OurAirports,"-6.3369598388671875, 106.76499938964844"
3901,Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,7,N,Asia/Jakarta,airport,OurAirports,"-6.97273, 110.375"
3903,Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,7,N,Asia/Jakarta,airport,OurAirports,"1.12102997303, 104.119003296"
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,7,N,Asia/Jakarta,airport,OurAirports,"-2.74571990967, 107.754997253"
3905,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,7,N,Asia/Jakarta,airport,OurAirports,"-2.16219997406, 106.138999939"
3906,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,7,N,Asia/Jakarta,airport,OurAirports,"0.922683000565, 104.531997681"
3907,Dabo Airport,Singkep,Indonesia,SIQ,WIDS,7,N,Asia/Jakarta,airport,OurAirports,"-0.47918900847435, 104.5790023803711"
3908,Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,8,N,Asia/Makassar,airport,OurAirports,"-3.4423599243164062, 114.76300048828125"
3909,Batu Licin Airport,Batu Licin,Indonesia,\N,WAOC,8,N,Asia/Makassar,airport,OurAirports,"-3.4124100208300003, 115.995002747"
3910,Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,7,N,Asia/Jakarta,airport,OurAirports,"-2.70519995689, 111.672996521"
3911,Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,7,N,Asia/Jakarta,airport,OurAirports,"-2.22513008118, 113.943000793"
3913,Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,8,N,Asia/Makassar,airport,OurAirports,"-8.64064979553, 122.236999512"
3914,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,8,N,Asia/Makassar,airport,OurAirports,"-8.8492898941, 121.661003113"
3915,Frans Sales Lega Airport,Ruteng,Indonesia,RTG,WATG,8,N,Asia/Makassar,airport,OurAirports,"-8.5970096588135, 120.47699737549"
3916,El Tari Airport,Kupang,Indonesia,KOE,WATT,8,N,Asia/Makassar,airport,OurAirports,"-10.171600341796875, 123.6709976196289"
3917,Komodo (Mutiara II) Airport,Labuhan Bajo,Indonesia,LBJ,WATO,8,N,Asia/Makassar,airport,OurAirports,"-8.48666000366211, 119.88899993896484"
3919,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,8,N,Asia/Makassar,airport,OurAirports,"-1.26827001572, 116.893997192"
3920,Juwata Airport,Taraken,Indonesia,TRK,WALR,8,N,Asia/Makassar,airport,OurAirports,"3.326667, 117.569444"
3921,Temindung Airport,Samarinda,Indonesia,SRI,WALS,8,N,Asia/Makassar,airport,OurAirports,"-0.484530985355, 117.156997681"
3922,Tanjung Santan Airport,Tanjung Santan,Indonesia,\N,WALT,8,N,Asia/Makassar,airport,OurAirports,"-0.0929730013013, 117.45300293"
3923,Selaparang Airport,Mataram,Indonesia,AMI,WADA,8,N,Asia/Makassar,airport,OurAirports,"-8.560709953309999, 116.095001221"
3924,Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,8,N,Asia/Makassar,airport,OurAirports,"-8.5396499633789, 118.68699645996"
3927,Waingapu Airport,Waingapu,Indonesia,WGP,WADW,8,N,Asia/Makassar,airport,OurAirports,"-9.669219970699999, 120.302001953"
3928,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,7,N,Asia/Jakarta,airport,OurAirports,"-7.3798298835754395, 112.78700256347656"
3929,Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,7,N,Asia/Jakarta,airport,OurAirports,"-7.516089916229248, 110.75700378417969"
3930,Incheon International Airport,Seoul,South Korea,ICN,RKSI,9,U,Asia/Seoul,airport,OurAirports,"37.46910095214844, 126.45099639892578"
3931,Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,7,U,Asia/Bangkok,airport,OurAirports,"18.766799926799997, 98.962600708"
3932,Chiang Rai International Airport,Chiang Rai,Thailand,CEI,VTCT,7,U,Asia/Bangkok,airport,OurAirports,"19.952299118, 99.88289642330001"
3933,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,VTSF,7,U,Asia/Bangkok,airport,OurAirports,"8.539620399475098, 99.9447021484375"
3935,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,NAK,VTUQ,7,U,Asia/Bangkok,airport,OurAirports,"14.94950008392334, 102.31300354003906"
3936,Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,VTUW,7,U,Asia/Bangkok,airport,OurAirports,"17.383800506591797, 104.64299774169922"
3937,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,VTUU,7,U,Asia/Bangkok,airport,OurAirports,"15.2512998581, 104.870002747"
3938,Khon Kaen Airport,Khon Kaen,Thailand,KKC,VTUK,7,U,Asia/Bangkok,airport,OurAirports,"16.466600418099997, 102.783996582"
3939,Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,7,U,Asia/Bangkok,airport,OurAirports,"17.238000869750977, 99.81819915771484"
3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,8,N,Asia/Makassar,airport,OurAirports,"-8.7481698989868, 115.16699981689"
3941,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,2,E,Europe/Athens,airport,OurAirports,"37.9364013672, 23.9444999695"
3942,Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,9,U,Asia/Tokyo,airport,OurAirports,"34.8583984375, 136.80499267578125"
3943,Kobe Airport,Kobe,Japan,UKB,RJBE,9,U,Asia/Tokyo,airport,OurAirports,"34.6328010559082, 135.2239990234375"
3944,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,-8,A,America/Los_Angeles,airport,OurAirports,"46.7439, -117.110001"
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,-8,A,America/Los_Angeles,airport,OurAirports,"46.3745002746582, -117.01499938964844"
3946,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,-5,A,America/New_York,airport,OurAirports,"42.1599006652832, -76.8916015625"
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,-5,A,America/New_York,airport,OurAirports,"42.49100112915039, -76.4583969116211"
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,-8,A,America/Los_Angeles,airport,OurAirports,"36.58700180053711, -121.84300231933594"
